0.4038,0.054964,0.36432,0.83738,1
0.098576,0.60997,0.2234,0.75387,1
0.78161,0.11913,0.43099,0.43491,1
0.14534,0.099509,0.51368,0.83971,1
0.18505,0.72528,0.038609,0.66199,1
0.20396,0.48753,0.53544,0.65881,1
0.1955,0.91419,0.28277,0.21466,1
0.54873,0.77795,0.23319,0.19825,1
0.11658,0.35343,0.09962,0.92281,1
0.57592,0.44971,0.44577,0.51707,1
0.68016,0.035956,0.17807,0.7102,1
0.093909,0.1252,0.18853,0.96952,1
0.46544,0.17177,0.52105,0.69452,1
0.1372,0.14225,0.0067718,0.98025,1
0.34894,0.45664,0.64561,0.50289,1
0.26829,0.94614,0.11213,0.14233,1
0.63519,0.60099,0.46842,0.12616,1
0.56303,0.20387,0.37518,0.70758,1
0.63086,0.51516,0.1288,0.56572,1
0.15839,0.85718,0.31745,0.37334,1
0.26247,0.89885,0.12589,0.3276,1
0.12809,0.082199,0.17417,0.97288,1
0.91994,0.21547,0.13585,0.29803,1
0.4419,0.22208,0.23607,0.83647,1
0.2754,0.13812,0.17638,0.93486,1
0.73399,0.58977,0.23884,0.23745,1
0.24243,0.018924,0.81626,0.52401,1
0.79832,0.50861,0.1179,0.30015,1
0.87617,0.20544,0.29195,0.32386,1
0.29084,0.87544,0.16099,0.35084,1
0.41796,0.60293,0.52306,0.43381,1
0.6083,0.17561,0.51805,0.57511,1
0.17605,0.1297,0.65725,0.72125,1
0.21312,0.44542,0.74519,0.44819,1
0.3554,0.09012,0.72718,0.58033,1
0.20471,0.04947,0.69238,0.69011,1
0.29329,0.74785,0.53474,0.26222,1
0.52299,0.12268,0.09234,0.83839,1
0.28841,0.71868,0.32852,0.54073,1
0.96417,0.1322,0.13686,0.18486,1
0.02326,0.10807,0.10735,0.98806,1
0.28182,0.86278,0.10976,0.40515,1
0.9044,0.050672,0.41246,0.0968,1
0.15656,0.91196,0.23381,0.29857,1
0.68606,0.6399,0.15759,0.30825,1
0.28969,0.19852,0.93181,0.091634,1
0.8368,0.16305,0.20331,0.48151,1
0.34398,0.24913,0.3457,0.83672,1
0.57729,0.40303,0.54545,0.45474,1
0.77743,0.4704,0.088387,0.40807,1
0.39604,0.46861,0.45,0.6489,1
0.43306,0.60578,0.37758,0.55038,1
0.2368,0.43091,0.84724,0.20107,1
0.22526,0.18472,0.69824,0.65391,1
0.67318,0.056734,0.054571,0.73527,1
0.56487,0.65095,0.23703,0.44835,1
0.62692,0.53004,0.51428,0.24809,1
0.30729,0.092897,0.66292,0.67637,1
0.028575,0.38454,0.072052,0.91985,1
0.29192,0.21316,0.722,0.58997,1
0.44479,0.11082,0.86512,0.20358,1
0.035555,0.22326,0.13796,0.96429,1
0.30258,0.25419,0.73118,0.55606,1
0.57212,0.42484,0.45442,0.5345,1
0.088222,0.3785,0.7695,0.50677,1
0.19941,0.35308,0.21768,0.8878,1
0.0033051,0.19163,0.45024,0.8721,1
0.68183,0.46807,0.12838,0.54731,1
0.80368,0.075973,0.12308,0.57721,1
0.52201,0.38386,0.058756,0.75941,1
0.11985,0.32363,0.86618,0.36142,1
0.67517,0.23932,0.028475,0.69718,1
0.26386,0.74856,0.43082,0.42946,1
0.95018,0.084484,0.016428,0.29957,1
0.61461,0.21352,0.75366,0.093068,1
0.71205,0.40653,0.24293,0.51836,1
0.069136,0.08859,0.26243,0.95839,1
0.15146,0.36414,0.68104,0.61696,1
0.53488,0.081118,0.13855,0.82953,1
0.032083,0.27342,0.76062,0.58794,1
0.93873,0.015316,0.064294,0.33826,1
0.66729,0.56279,0.23651,0.42667,1
0.3145,0.13487,0.92812,0.14658,1
0.36796,0.71317,0.029266,0.59594,1
0.5964,0.34765,0.445,0.57045,1
0.1461,0.1767,0.58289,0.77953,1
0.41911,0.30261,0.45497,0.7251,1
0.74094,0.26747,0.24425,0.56552,1
0.16536,0.60717,0.61507,0.47507,1
0.46333,0.2462,0.75798,0.38752,1
0.59486,0.0048728,0.6532,0.46845,1
0.7135,0.062977,0.18244,0.67354,1
0.27234,0.13747,0.7087,0.63614,1
0.041507,0.43674,0.68036,0.58707,1
0.55174,0.17794,0.085545,0.81031,1
0.4132,0.70861,0.33214,0.46563,1
0.38565,0.20386,0.38667,0.81253,1
0.065032,0.43232,0.68973,0.57718,1
0.50656,0.71692,0.30122,0.37241,1
0.13312,0.66547,0.37556,0.63118,1
0.11567,0.56122,0.46723,0.67331,1
0.15894,0.5252,0.31974,0.77245,1
0.057479,0.0093453,0.83091,0.55335,1
0.33501,0.26897,0.1083,0.89649,1
0.18166,0.3838,0.8371,0.34489,1
0.34484,0.53759,0.74418,0.19563,1
0.92939,0.1284,0.22099,0.26628,1
0.32801,0.33814,0.8673,0.16079,1
0.67572,0.016983,0.51744,0.52476,1
0.23213,0.79821,0.23784,0.50241,1
0.57331,0.61943,0.45373,0.28592,1
0.23586,0.77061,0.16,0.57002,1
0.078655,0.31066,0.32425,0.89004,1
0.6113,0.483,0.24427,0.57736,1
0.17484,0.47039,0.80509,0.31622,1
0.097349,0.065845,0.060283,0.99124,1
0.43669,0.1312,0.6534,0.60429,1
0.53749,0.72911,0.13213,0.40254,1
0.61096,0.49017,0.44475,0.43435,1
0.39682,0.15191,0.87017,0.24953,1
0.54257,0.63076,0.26908,0.48514,1
0.49663,0.068027,0.15364,0.85154,1
0.29607,0.16875,0.73519,0.58596,1
0.7985,0.10048,0.52267,0.28129,1
0.058688,0.81365,0.34569,0.46372,1
0.21146,0.33984,0.45929,0.793,1
0.026939,0.37465,0.18668,0.90778,1
0.37198,0.33085,0.018512,0.86708,1
0.35577,0.31853,0.68977,0.54422,1
0.53881,0.012575,0.15715,0.82754,1
0.35165,0.77313,0.3202,0.41963,1
0.10044,0.33623,0.29221,0.88965,1
0.051684,0.26677,0.78288,0.5597,1
0.28513,0.2126,0.41477,0.83754,1
0.58365,0.51898,0.29908,0.54823,1
0.84726,0.038806,0.52722,0.051884,1
0.36382,0.070128,0.24826,0.89503,1
0.059064,0.23134,0.93544,0.26066,1
0.93005,0.045923,0.32952,0.15595,1
0.71652,0.031458,0.24284,0.65317,1
0.11549,0.1393,0.40454,0.89644,1
0.15931,0.94445,0.12984,0.25645,1
0.22778,0.026746,0.89079,0.3923,1
0.7209,0.20405,0.34059,0.56804,1
0.59629,0.61249,0.065747,0.51476,1
0.17657,0.17345,0.85647,0.45298,1
0.57954,0.20183,0.67543,0.4089,1
0.099469,0.0041122,0.5617,0.82133,1
0.35647,0.43198,0.27407,0.7818,1
0.50581,0.26296,0.0058241,0.82157,1
0.49166,0.16726,0.71089,0.47427,1
0.74959,0.19088,0.44376,0.45251,1
0.292,0.43602,0.67995,0.51215,1
0.062301,0.78346,0.16787,0.59509,1
0.83285,0.12946,0.49205,0.21792,1
0.28331,0.63981,0.037742,0.71341,1
0.7572,0.1874,0.50963,0.36306,1
0.59204,0.23906,0.48582,0.59693,1
0.92062,0.36253,0.06354,0.13035,1
0.60651,0.1741,0.63126,0.45093,1
0.35682,0.69107,0.055032,0.62616,1
0.45466,0.25333,0.037222,0.85307,1
0.18217,0.32785,0.023789,0.9267,1
0.0071705,0.80353,0.24255,0.54356,1
0.42853,0.29231,0.80265,0.2944,1
0.54116,0.24869,0.39155,0.70142,1
0.2066,0.78577,0.47317,0.34057,1
0.47299,0.71819,0.128,0.49406,1
0.15633,0.13079,0.17036,0.96407,1
0.06602,0.37528,0.72636,0.57202,1
0.3891,0.036016,0.0056542,0.92047,1
0.33927,0.49739,0.31182,0.73503,1
0.99068,0.054552,0.085061,0.091362,1
0.24599,0.41648,0.36998,0.79319,1
0.034056,0.018465,0.44745,0.89347,1
0.20131,0.86268,0.2558,0.38707,1
0.059681,0.96868,0.065506,0.23196,1
0.22954,0.033078,0.12782,0.9643,1
0.28222,0.42199,0.65331,0.56166,1
0.77941,0.086315,0.17889,0.59419,1
0.1903,0.09918,0.9099,0.35501,1
0.048425,0.91002,0.12204,0.39321,1
0.35366,0.23177,0.56072,0.71189,1
0.013865,0.26716,0.93208,0.24426,1
0.39791,0.51523,0.73166,0.2022,1
0.74779,0.12625,0.63674,0.13941,1
0.22538,0.76401,0.40479,0.44903,1
0.20846,0.076715,0.58529,0.7798,1
0.26376,0.58372,0.036906,0.76704,1
0.1186,0.47679,0.7427,0.45498,1
0.0028657,0.079964,0.5677,0.81933,1
0.33741,0.607,0.12443,0.70868,1
0.3637,0.089057,0.18274,0.90906,1
0.0052467,0.45347,0.55293,0.69901,1
0.36065,0.025072,0.67212,0.64619,1
0.67736,0.37848,0.43444,0.45738,1
0.53295,0.051928,0.23141,0.81223,1
0.3946,0.37701,0.025739,0.83755,1
0.77474,0.35219,0.19806,0.48631,1
0.68938,0.21204,0.11149,0.68364,1
0.12587,0.22949,0.84439,0.46743,1
0.80683,0.27647,0.31124,0.4192,1
0.3806,0.41848,0.065933,0.82199,1
0.53182,0.13187,0.64413,0.53373,1
0.76659,0.17736,0.24052,0.56837,1
0.87955,0.053751,0.25103,0.40061,1
0.30088,0.051909,0.54644,0.77986,1
0.4367,0.19677,0.20464,0.85364,1
0.09015,0.0045209,0.18713,0.97818,1
0.6402,0.44918,0.37682,0.49637,1
0.0087901,0.21669,0.44319,0.8698,1
0.33937,0.14014,0.088411,0.92594,1
0.0037311,0.79767,0.29366,0.52676,1
0.71135,0.4435,0.29609,0.45784,1
0.26206,0.27524,0.073701,0.92203,1
0.79219,0.30042,0.050337,0.52881,1
0.33609,0.86236,0.15186,0.34686,1
0.30955,0.53087,0.53932,0.57575,1
0.12596,0.3,0.37669,0.86732,1
0.69883,0.47873,0.39218,0.35868,1
0.54919,0.59503,0.059621,0.58376,1
0.34281,0.54072,0.60509,0.47326,1
0.52164,0.4706,0.1236,0.70081,1
0.048018,0.76359,0.35051,0.54016,1
0.45988,0.048536,0.2933,0.83674,1
0.14521,0.34698,0.89375,0.24439,1
0.14177,0.85119,0.47753,0.16535,1
0.84208,0.17965,0.27617,0.42704,1
0.63105,0.7313,0.11836,0.23013,1
0.19362,0.075144,0.084132,0.97457,1
0.68691,0.13829,0.64775,0.29909,1
0.40749,0.7035,0.22471,0.53716,1
0.14606,0.046498,0.24568,0.95715,1
0.60892,0.60856,0.25058,0.44281,1
0.785,0.011285,0.12347,0.60696,1
0.29006,0.19719,0.15738,0.92316,1
0.29611,0.25748,0.21635,0.89399,1
0.52603,0.32089,0.28468,0.73436,1
0.07649,0.88509,0.1376,0.43799,1
0.55158,0.5174,0.40496,0.51387,1
0.54062,0.27365,0.15523,0.78023,1
0.005954,0.58955,0.40678,0.6978,1
0.030944,0.43238,0.41321,0.80084,1
0.50985,0.82152,0.20364,0.15391,1
0.42371,0.070978,0.8457,0.31658,1
0.27358,0.14495,0.30475,0.90071,1
0.46777,0.38041,0.69246,0.39622,1
0.10478,0.028393,0.19913,0.97394,1
0.053522,0.086143,0.35808,0.92817,1
0.8346,0.029031,0.13281,0.53382,1
0.26047,0.38367,0.87562,0.13504,1
0.093016,0.20228,0.74358,0.6305,1
0.4663,0.32237,0.58726,0.57773,1
0.63954,0.017487,0.036738,0.76768,1
0.055137,0.063984,0.071373,0.99387,1
0.076506,0.21169,0.045758,0.97326,1
0.43945,0.602,0.21455,0.63123,1
0.67257,0.32386,0.63414,0.20158,1
0.35558,0.15258,0.084486,0.91823,1
0.12705,0.073328,0.89222,0.42712,1
0.23481,0.7672,0.48706,0.34502,1
0.79643,0.3086,0.50859,0.10862,1
0.74584,0.061983,0.19035,0.63534,1
0.76323,0.24573,0.50747,0.31555,1
0.14702,0.1297,0.66065,0.72464,1
0.073231,0.20156,0.85075,0.47983,1
0.27387,0.41287,0.27342,0.82448,1
0.21485,0.28461,0.68454,0.6358,1
0.43476,0.55976,0.20073,0.67628,1
0.60991,0.7887,0.06143,0.046915,1
0.85468,0.039348,0.44548,0.26368,1
0.32322,0.15496,0.87399,0.32811,1
0.80855,0.31797,0.0095455,0.49503,1
0.55616,0.45135,0.32994,0.6149,1
0.087931,0.33158,0.84796,0.4041,1
0.081606,0.13992,0.28728,0.94405,1
0.55948,0.7107,0.33213,0.26753,1
0.32992,0.11458,0.54951,0.75899,1
0.13457,0.33067,0.015132,0.93398,1
0.01346,0.86361,0.18815,0.46755,1
0.26467,0.18118,0.53971,0.77835,1
0.17657,0.22891,0.13954,0.94708,1
0.57475,0.64218,0.24903,0.44187,1
0.59022,0.36069,0.71958,0.061213,1
0.33557,0.47802,0.22384,0.78025,1
0.42442,0.6218,0.091272,0.65185,1
0.14916,0.14953,0.088774,0.9734,1
0.40002,0.57395,0.27166,0.66089,1
0.059095,0.25151,0.53818,0.80225,1
0.4877,0.30441,0.14091,0.80599,1
0.72659,0.029171,0.5527,0.40711,1
0.63872,0.37815,0.25509,0.61966,1
0.55829,0.75472,0.096429,0.33077,1
0.59527,0.63951,0.05839,0.48299,1
0.48509,0.12893,0.67274,0.54359,1
0.53131,0.20336,0.57021,0.59263,1
0.6893,0.26452,0.43413,0.51616,1
0.41309,0.20326,0.20003,0.86489,1
0.71142,0.062613,0.061649,0.69725,1
0.60638,0.24681,0.0018363,0.7559,1
0.070252,0.12451,0.96841,0.20429,1
0.078773,0.6356,0.61621,0.45836,1
0.05464,0.081987,0.54302,0.83392,1
0.32212,0.24438,0.022326,0.91434,1
0.49787,0.3702,0.66123,0.42172,1
0.68029,0.53095,0.046206,0.50315,1
0.6782,0.29832,0.10534,0.66329,1
0.35632,0.32155,0.46244,0.74552,1
0.66405,0.646,0.34389,0.15319,1
0.29655,0.04581,0.79998,0.51961,1
0.7961,0.39571,0.31993,0.32755,1
0.77705,0.1049,0.3942,0.47937,1
0.86408,0.14293,0.095677,0.47306,1
0.34773,0.072753,0.54444,0.75985,1
0.1458,0.16305,0.53858,0.81369,1
0.46896,0.26531,0.67454,0.50466,1
0.12454,0.25177,0.58917,0.75762,1
0.3511,0.52277,0.33517,0.70078,1
0.023535,0.40168,0.50468,0.7638,1
0.089657,0.30866,0.52921,0.78525,1
0.73788,0.63913,0.035314,0.21399,1
0.64162,0.31859,0.1011,0.69037,1
0.080982,0.90215,0.25274,0.34015,1
0.49491,0.38811,0.26363,0.73139,1
0.26312,0.69953,0.056731,0.66198,1
0.48463,0.23348,0.22054,0.81362,1
0.66487,0.36962,0.31744,0.56618,1
0.81032,0.10262,0.21276,0.53626,1
0.44642,0.38655,0.77465,0.22629,1
0.47423,0.79679,0.024859,0.37365,1
0.0037918,0.66026,0.63236,0.40516,1
0.45728,0.11003,0.67989,0.56261,1
0.76333,0.10005,0.22386,0.59767,1
0.10248,0.021421,0.51693,0.8496,1
0.25869,0.033903,0.74968,0.6082,1
0.73881,0.26353,0.087485,0.61405,1
0.31381,0.48703,0.70363,0.41137,1
0.57437,0.57444,0.57715,0.083696,1
0.60092,0.13602,0.034933,0.78688,1
0.41384,0.27295,0.68965,0.52785,1
0.66692,0.54338,0.089272,0.50198,1
0.53522,0.3424,0.28078,0.71935,1
0.47446,0.0085796,0.4248,0.77095,1
0.37195,0.14887,0.16932,0.90046,1
0.044113,0.59011,0.24779,0.76709,1
0.21849,0.72844,0.18308,0.62299,1
0.10694,0.45311,0.19372,0.86356,1
0.37196,0.18376,0.88677,0.20376,1
0.21349,0.54277,0.16528,0.7953,1
0.38308,0.34616,0.84185,0.15719,1
0.60217,0.18694,0.46333,0.62271,1
0.21278,0.14042,0.48069,0.83901,1
0.51877,0.49484,0.2466,0.65207,1
0.063756,0.16844,0.66488,0.72491,1
0.022469,0.55813,0.19898,0.80523,1
0.92024,0.2751,0.22896,0.15829,1
0.51815,0.25606,0.016149,0.8159,1
0.84453,0.38097,0.089602,0.36553,1
0.1432,0.30711,0.68032,0.64988,1
0.46046,0.56074,0.65619,0.20727,1
0.60794,0.47746,0.61158,0.16858,1
0.46102,0.30163,0.5547,0.62354,1
0.57596,0.14419,0.72122,0.35681,1
0.20009,0.27953,0.69864,0.62747,1
0.1906,0.42193,0.20769,0.86169,1
0.13869,0.81376,0.32846,0.45899,1
0.48059,0.066992,0.082046,0.87053,1
0.31746,0.31458,0.33809,0.82822,1
0.54198,0.25072,0.36817,0.71263,1
0.94498,0.015317,0.079272,0.31699,1
0.75384,0.37287,0.20943,0.49883,1
0.56411,0.22139,0.58708,0.53675,1
0.31671,0.70495,0.071769,0.63055,1
0.091034,0.18474,0.19257,0.95943,1
0.15647,0.27236,0.18272,0.93164,1
0.035301,0.07096,0.022447,0.9966,1
0.61327,0.27094,0.46967,0.57436,1
0.17572,0.81109,0.019332,0.55756,1
0.42238,0.51425,0.33583,0.66661,1
0.11456,0.78676,0.47534,0.37676,1
0.43958,0.65755,0.46057,0.40284,1
0.11591,0.34912,0.29784,0.88089,1
0.005059,0.16658,0.87459,0.45532,1
0.73509,0.069898,0.14923,0.65764,1
0.46323,0.71783,0.42845,0.29423,1
0.49244,0.3374,0.75482,0.27186,1
0.28963,0.35419,0.32979,0.82577,1
0.86715,0.085299,0.068314,0.4859,1
0.14539,0.31385,0.00065575,0.93828,1
0.34927,0.51306,0.089281,0.77898,1
0.76378,0.38839,0.14784,0.49389,1
0.38507,0.27251,0.29925,0.8294,1
0.011533,0.23888,0.46189,0.85408,1
0.14084,0.37582,0.45262,0.79628,1
0.52685,0.5514,0.33237,0.55491,1
0.21496,0.14913,0.56046,0.78578,1
0.52066,0.55181,0.48162,0.4387,1
0.14241,0.34186,0.86492,0.33876,1
0.24675,0.18647,0.5263,0.79206,1
0.68514,0.30983,0.014445,0.65907,1
0.32358,0.74955,0.2232,0.53259,1
0.19713,0.25392,0.44965,0.83335,1
0.47605,0.62182,0.61721,0.075937,1
0.30468,0.37879,0.75665,0.43722,1
0.50703,0.61505,0.40208,0.45052,1
0.19799,0.50422,0.47011,0.69681,1
0.13924,0.46778,0.47998,0.72898,1
0.04216,0.091288,0.3184,0.94261,1
0.27612,0.53397,0.022586,0.79882,1
0.62891,0.15966,0.7571,0.075989,1
0.33184,0.23628,0.71078,0.57346,1
0.1524,0.14925,1.0698,0.90005,-1
0.14683,1.1056,0.83338,0.24819,-1
0.66229,0.65763,0.29682,1.0202,-1
0.0029858,0.43896,0.77618,1.0977,-1
0.32084,0.72551,0.55523,1.0307,-1
0.062585,0.96167,0.30821,0.98807,-1
0.34179,0.69184,0.73014,0.9335,-1
1.1808,0.24028,0.55344,0.49164,-1
0.17024,1.024,0.49835,0.82099,-1
0.076703,0.53137,0.60438,1.1604,-1
1.071,0.14923,0.30672,0.85825,-1
0.33381,1.2734,0.28648,0.43013,-1
0.71622,0.23064,0.52025,1.0785,-1
0.59214,0.062331,0.74198,1.0464,-1
0.88659,0.3447,0.83188,0.63491,-1
0.13013,0.77339,1.0099,0.60413,-1
0.41629,0.49949,0.97248,0.79467,-1
0.14348,0.72504,0.21917,1.1856,-1
0.35114,1.0147,0.5876,0.70841,-1
0.084439,0.31511,0.7227,1.171,-1
0.11779,0.40499,0.17474,1.3385,-1
0.12528,1.2001,0.12014,0.72782,-1
0.46707,0.43941,0.5185,1.1489,-1
0.12653,0.53373,0.18514,1.2903,-1
0.83272,0.48321,0.70198,0.76178,-1
0.047896,0.41697,0.58857,1.2155,-1
0.44572,0.095132,0.014446,1.3387,-1
0.82884,0.17581,0.69875,0.89099,-1
0.40662,1.1852,0.021383,0.65537,-1
0.25408,1.0395,0.51355,0.7688,-1
0.089385,0.81637,0.64436,0.95412,-1
0.15948,0.58509,0.83314,0.96857,-1
0.10659,1.3752,0.25728,0.17696,-1
0.28259,0.22596,0.44943,1.2912,-1
0.44381,0.4439,0.8941,0.89809,-1
0.46333,0.41805,1.2197,0.35042,-1
0.69437,0.044158,0.096631,1.2274,-1
0.54683,0.10754,0.29686,1.2654,-1
0.16654,1.1717,0.075841,0.77053,-1
0.20707,0.79832,1.0754,0.40408,-1
0.72427,1.0834,0.36566,0.40982,-1
0.66129,0.58754,0.026672,1.1031,-1
0.32743,0.29875,0.12051,1.3375,-1
0.86504,0.97971,0.010514,0.54016,-1
0.52287,0.68516,0.02691,1.1209,-1
0.81183,0.8876,0.013607,0.74358,-1
1.1498,0.41294,0.11421,0.70321,-1
0.085977,1.0848,0.52939,0.73183,-1
0.10411,0.17622,0.47724,1.3154,-1
1.0031,0.099448,0.22093,0.967,-1
0.94293,0.33024,0.91104,0.41451,-1
1.2337,0.22997,0.16514,0.63065,-1
0.03802,0.17445,0.82825,1.1323,-1
0.59623,1.0702,0.34941,0.61413,-1
0.26154,0.56971,0.1528,1.2584,-1
0.027344,0.48043,0.87576,1.0007,-1
0.98449,0.94149,0.29048,0.24495,-1
0.15538,0.52504,0.72567,1.0833,-1
1.2867,0.1927,0.049369,0.55215,-1
0.62962,0.08073,0.69166,1.0577,-1
0.024054,0.49953,0.10686,1.3185,-1
0.21211,0.47055,1.221,0.49276,-1
0.64762,0.45006,0.23224,1.1507,-1
0.64833,0.081271,0.65954,1.0668,-1
0.83344,0.048255,0.40034,1.069,-1
0.45319,1.1163,0.15428,0.7243,-1
0.0064141,0.85887,0.67787,0.89598,-1
0.78127,0.4759,0.24526,1.0502,-1
0.4619,1.1182,0.168,0.71272,-1
0.39727,0.16497,0.73323,1.1302,-1
0.57755,0.75482,0.46067,0.94046,-1
0.25675,0.072027,0.80373,1.1327,-1
0.42957,0.9989,0.11126,0.89738,-1
0.070977,0.97861,0.58969,0.83039,-1
0.5369,0.88158,0.1925,0.94736,-1
0.87575,0.63606,0.25114,0.87488,-1
0.28223,0.011424,0.84139,1.101,-1
0.85709,0.4313,0.62371,0.83088,-1
0.48423,0.43444,0.21898,1.2365,-1
0.0012484,1.0663,0.4244,0.82635,-1
0.54561,0.68377,0.0998,1.1067,-1
0.40925,1.0474,0.47458,0.71435,-1
0.5932,0.84151,0.79238,0.55867,-1
0.94566,0.63814,0.77442,0.31431,-1
0.27133,0.23479,0.19078,1.3546,-1
0.54496,0.099882,0.33059,1.2585,-1
0.72068,0.21925,0.79886,0.89128,-1
0.6939,1.0761,0.41157,0.43724,-1
0.85255,0.98107,0.3751,0.41228,-1
0.91646,0.5261,0.36839,0.86464,-1
0.58867,1.0658,0.32709,0.64072,-1
0.038325,0.0025055,1.0011,0.99821,-1
0.17918,0.55431,0.75695,1.0429,-1
0.059853,0.45709,1.0807,0.7871,-1
0.42441,0.501,0.42691,1.1775,-1
1.1527,0.2553,0.32979,0.70516,-1
0.6831,0.7423,0.81846,0.55901,-1
0.18017,0.48956,0.17983,1.3021,-1
0.35415,0.3665,0.59222,1.1788,-1
0.76724,0.61416,0.8248,0.59485,-1
0.47348,0.27124,0.59035,1.1635,-1
0.15855,0.48425,0.91085,0.95431,-1
0.24971,0.4728,0.51396,1.2041,-1
0.9101,0.65262,0.67358,0.54046,-1
0.51314,0.46992,0.71993,0.99878,-1
0.34409,0.49658,0.10522,1.2743,-1
0.18873,0.86801,0.023555,1.1002,-1
0.89262,0.83493,0.46057,0.54221,-1
0.21236,0.48564,0.64569,1.1411,-1
0.96352,0.18049,0.98273,0.27072,-1
0.73774,0.033675,1.0314,0.62519,-1
1.2354,0.29405,0.21485,0.584,-1
0.35611,0.71752,0.51152,1.0472,-1
0.76825,0.39242,0.89524,0.67405,-1
0.16519,0.52264,0.94519,0.89787,-1
0.86552,0.040896,0.31696,1.0718,-1
0.87126,0.56046,0.25981,0.92698,-1
1.0882,0.66215,0.1286,0.6007,-1
0.76649,0.71101,0.33485,0.89153,-1
0.32504,1.2628,0.41193,0.36039,-1
0.29991,0.4464,1.139,0.64299,-1
0.20595,0.90292,0.60383,0.88188,-1
0.092783,1.101,0.68562,0.55599,-1
0.83056,0.94603,0.56585,0.30824,-1
0.71827,1.0964,0.18185,0.49893,-1
0.82499,0.37118,0.047803,1.086,-1
0.66704,0.10044,0.33228,1.1977,-1
0.36159,0.94683,0.14283,0.9759,-1
0.024464,0.056681,0.20296,1.3982,-1
0.021895,1.2105,0.45935,0.56851,-1
